transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
uc021ssw.1	10136	45	0.00	0.00	0.00	0.00	0.00
uc010unx.1	10137	1640	1497.43	21.23	0.19	0.24	100.00
uc002bht.5	10138	3096	2953.43	0.00	0.00	0.00	0.00
uc002bhv.5	10138	3339	3196.43	0.00	0.00	0.00	0.00
uc010bma.2	10138	2112	1969.43	51.02	0.34	0.43	100.00
uc010bmb.4	10138	3231	3088.43	0.00	0.00	0.00	0.00
uc010bmc.4	10138	3156	3013.43	0.00	0.00	0.00	0.00
uc010bmd.4	10138	2913	2770.43	0.00	0.00	0.00	0.00
uc010bme.3	10138	2957	2814.43	0.00	0.00	0.00	0.00
uc010bmf.4	10138	4170	4027.43	0.00	0.00	0.00	0.00
uc010bmg.3	10138	2861	2718.43	0.00	0.00	0.00	0.00
uc021ssy.1	10138	28	0.00	0.00	0.00	0.00	0.00
uc002bhw.2	10139	33	0.00	0.00	0.00	0.00	0.00
uc021oop.1	1014	61	0.00	0.00	0.00	0.00	0.00
uc021ssx.1	10140	6806	6663.43	0.00	0.00	0.00	100.00
uc002bhx.3	10141	31	0.00	0.00	0.00	0.00	0.00
uc002bhy.1	10142	39	0.00	0.00	0.00	0.00	0.00
uc010unz.2	10143	36	0.00	0.00	0.00	0.00	0.00
uc002bhz.3	10144	31	0.00	0.00	0.00	0.00	0.00
uc021ssz.1	10145	3548	3405.43	19.32	0.07	0.09	100.00
uc021sta.1	10145	532	389.49	0.00	0.00	0.00	0.00
uc002bic.3	10146	1595	1452.43	38.27	0.35	0.44	34.66
uc010uoa.2	10146	1210	1067.43	53.02	0.65	0.83	65.34
uc002cfa.3	10147	31	0.00	0.00	0.00	0.00	0.00
uc021stb.1	10148	36	0.00	0.00	0.00	0.00	0.00
uc021stc.1	10149	28	0.00	0.00	0.00	0.00	0.00
uc001deb.2	1015	2247	2104.43	0.00	0.00	0.00	0.00
uc001dec.2	1015	2079	1936.43	0.00	0.00	0.00	0.00
uc002big.1	10150	39	0.00	0.00	0.00	0.00	0.00
uc010uob.2	10151	6807	6664.43	81.97	0.16	0.20	100.00
uc002bii.5	10152	3339	3196.43	101.27	0.42	0.53	49.88
uc002bij.5	10152	3096	2953.43	0.00	0.00	0.00	0.00
uc010bmi.3	10152	2957	2814.43	0.00	0.00	0.00	0.00
uc010bmj.4	10152	2913	2770.43	0.00	0.00	0.00	0.00
uc010bmk.3	10152	2861	2718.43	0.00	0.00	0.00	0.00
uc010bml.4	10152	4170	4027.43	0.00	0.00	0.00	0.00
uc010bmm.4	10152	3231	3088.43	98.34	0.42	0.53	50.12
uc010bmn.4	10152	3156	3013.43	0.00	0.00	0.00	0.00
uc010bmo.2	10152	2112	1969.43	0.00	0.00	0.00	0.00
uc002bik.3	10153	31	0.00	0.00	0.00	0.00	0.00
uc002bil.2	10154	33	0.00	0.00	0.00	0.00	0.00
uc002bim.3	10155	31	0.00	0.00	0.00	0.00	0.00
uc021std.1	10156	36	0.00	0.00	0.00	0.00	0.00
uc002bio.1	10157	485	342.50	40252.54	1541.53	1958.20	100.00
uc002bip.3	10158	2885	2742.43	0.00	0.00	0.00	0.00
uc002biq.3	10158	3095	2952.43	0.00	0.00	0.00	0.00
uc002bir.3	10158	3110	2967.43	0.00	0.00	0.00	0.00
uc002bis.3	10158	3196	3053.43	0.00	0.00	0.00	0.00
uc002bit.3	10158	3409	3266.43	0.00	0.00	0.00	0.00
uc002biu.3	10158	4901	4758.43	0.00	0.00	0.00	0.00
uc002biv.3	10158	3202	3059.43	0.00	0.00	0.00	0.00
uc010uod.2	10158	2850	2707.43	1.00	0.00	0.01	100.00
uc010uoe.2	10158	3103	2960.43	0.00	0.00	0.00	0.00
uc010uof.2	10158	3531	3388.43	0.00	0.00	0.00	0.00
uc031qtd.1	10159	2138	1995.43	0.00	0.00	0.00	0.00
uc001ded.3	1016	1642	1499.43	0.00	0.00	0.00	0.00
uc021ooq.1	1016	690	547.45	0.00	0.00	0.00	0.00
uc010bmp.3	10160	1175	1032.43	0.00	0.00	0.00	0.00
uc010uog.2	10160	2627	2484.43	0.00	0.00	0.00	0.00
uc010uoh.2	10160	3746	3603.43	0.00	0.00	0.00	0.00
uc010uoi.2	10160	3762	3619.43	0.00	0.00	0.00	0.00
uc010uoj.2	10160	3609	3466.43	0.00	0.00	0.00	0.00
uc010uok.1	10160	845	702.44	0.00	0.00	0.00	0.00
uc002biy.1	10161	28	0.00	0.00	0.00	0.00	0.00
uc002biz.3	10162	1362	1219.43	0.00	0.00	0.00	0.00
uc002bja.3	10162	2571	2428.43	41.98	0.23	0.29	100.00
uc002bjb.3	10163	1652	1509.43	170.04	1.48	1.88	100.00
uc002bjc.3	10164	127	9.33	0.00	0.00	0.00	0.00
uc002bjd.2	10165	2493	2350.43	41.32	0.23	0.29	57.20
uc010uol.1	10165	2475	2332.43	30.68	0.17	0.22	42.80
uc010uom.1	10165	2358	2215.43	0.00	0.00	0.00	0.00
uc002bje.3	10166	4261	4118.43	1171.51	3.73	4.74	100.00
uc002bjf.1	10167	4134	3991.43	43.99	0.14	0.18	100.00
uc002bjg.3	10168	2009	1866.43	0.00	0.00	0.00	0.00
uc002bjh.3	10168	1976	1833.43	28.00	0.20	0.25	100.00
uc002bjk.1	10169	1261	1118.43	6.00	0.07	0.09	100.00
uc001dee.3	1017	2069	1926.43	0.00	0.00	0.00	0.00
uc001def.2	1017	2810	2667.43	0.00	0.00	0.00	0.00
uc001deg.2	1017	2482	2339.43	1.00	0.01	0.01	100.00
uc001deh.2	1017	780	637.44	0.00	0.00	0.00	0.00
uc009wbf.1	1017	2525	2382.43	0.00	0.00	0.00	0.00
uc021oor.1	1017	764	621.44	0.00	0.00	0.00	0.00
uc002bjl.2	10170	1588	1445.43	1920.78	17.43	22.14	100.00
uc002bjm.3	10171	1700	1557.43	614.05	5.17	6.57	51.05
uc010uon.2	10171	611	468.47	17.75	0.50	0.63	4.91
uc010uoo.1	10171	552	409.48	28.74	0.92	1.17	9.09
uc010uop.2	10171	980	837.43	95.98	1.50	1.91	14.84
uc010uoq.2	10171	991	848.43	50.10	0.77	0.98	7.65
uc010uor.1	10171	998	855.43	82.40	1.26	1.60	12.47
uc002bjn.3	10172	3308	3165.43	3725.49	15.44	19.61	98.28
uc002bjo.3	10172	3220	3077.43	63.51	0.27	0.34	1.72
uc021ste.1	10173	81	0.00	0.00	0.00	0.00	0.00
uc002bjp.3	10174	1909	1766.43	0.00	0.00	0.00	0.00
uc002bjq.3	10174	1589	1446.43	0.00	0.00	0.00	0.00
uc002bjr.3	10174	1411	1268.43	0.00	0.00	0.00	0.00
uc010bmq.3	10174	1816	1673.43	0.00	0.00	0.00	0.00
uc010bmr.3	10174	1506	1363.43	0.00	0.00	0.00	0.00
uc002bjs.2	10175	2446	2303.43	0.00	0.00	0.00	0.00
uc002bjt.1	10176	4627	4484.43	0.00	0.00	0.00	0.00
uc010uos.1	10176	4605	4462.43	0.00	0.00	0.00	0.00
uc002bju.3	10177	2206	2063.43	0.00	0.00	0.00	0.00
uc002bjv.3	10177	1890	1747.43	0.00	0.00	0.00	0.00
uc002bjw.3	10177	1792	1649.43	0.00	0.00	0.00	0.00
uc002bjx.3	10177	1686	1543.43	0.00	0.00	0.00	0.00
uc010bms.2	10177	1059	916.43	0.00	0.00	0.00	0.00
uc010uot.1	10177	1033	890.43	0.00	0.00	0.00	0.00
uc002bjy.1	10178	2221	2078.43	980.49	6.19	7.86	97.87
uc002bjz.4	10178	7336	7193.43	15.94	0.03	0.04	0.46
uc010bmt.1	10178	4995	4852.43	39.06	0.11	0.13	1.67
uc021stf.1	10179	96	1.27	0.00	0.00	0.00	0.00
uc021oos.1	1018	93	0.00	0.00	0.00	0.00	0.00
uc021stg.1	10180	1167	1024.43	51.80	0.66	0.84	100.00
uc010uou.2	10181	31	0.00	0.00	0.00	0.00	0.00
uc021sth.1	10182	36	0.00	0.00	0.00	0.00	0.00
uc021sti.1	10183	28	0.00	0.00	0.00	0.00	0.00
uc021stj.1	10184	498	355.50	4.98	0.18	0.23	100.00
uc021stk.1	10185	7750	7607.43	388.22	0.67	0.85	100.00
uc002bka.3	10186	3356	3213.43	475.55	1.94	2.47	40.14
uc002bkb.3	10186	2557	2414.43	319.92	1.74	2.21	35.94
uc031qte.1	10186	612	469.47	41.40	1.16	1.47	23.92
uc021stl.1	10187	36	0.00	0.00	0.00	0.00	0.00
uc002bkd.3	10188	31	0.00	0.00	0.00	0.00	0.00
uc010bmv.2	10189	933	790.43	142.26	2.36	3.00	100.00
uc010bmw.1	10189	467	324.51	0.00	0.00	0.00	0.00
uc021oot.1	1019	20	0.00	0.00	0.00	0.00	0.00
uc021stn.2	10190	4155	4012.43	74.56	0.24	0.31	100.00
uc021stm.1	10191	28	0.00	0.00	0.00	0.00	0.00
uc002bke.2	10192	2994	2851.43	60.03	0.28	0.35	100.00
uc021sto.1	10193	28	0.00	0.00	0.00	0.00	0.00
uc002bkg.2	10194	33	0.00	0.00	0.00	0.00	0.00
uc021stp.1	10195	28	0.00	0.00	0.00	0.00	0.00
uc021stq.1	10196	36	0.00	0.00	0.00	0.00	0.00
uc002bki.3	10197	31	0.00	0.00	0.00	0.00	0.00
uc002bkj.1	10198	28	0.00	0.00	0.00	0.00	0.00
uc021str.1	10199	4444	4301.43	340.30	1.04	1.32	100.00
uc001aje.2	102	3118	2975.43	6967.65	30.72	39.02	96.92
uc001ajf.2	102	3214	3071.43	228.25	0.97	1.24	3.08
uc001dei.1	1020	2608	2465.43	0.00	0.00	0.00	0.00
uc021sts.1	10200	36	0.00	0.00	0.00	0.00	0.00
uc002bkm.2	10201	7309	7166.43	35.22	0.06	0.08	100.00
uc002bkl.1	10202	28	0.00	0.00	0.00	0.00	0.00
uc002bkn.1	10203	2150	2007.43	240.46	1.57	2.00	100.00
uc002bko.2	10204	2612	2469.43	29.49	0.16	0.20	50.75
uc021stt.1	10204	2680	2537.43	0.00	0.00	0.00	0.00
uc021stu.1	10204	2689	2546.43	29.51	0.15	0.19	49.25
uc002bkp.3	10205	1010	867.43	178.34	2.70	3.43	27.27
uc002bkq.3	10205	951	808.43	89.22	1.45	1.84	14.64
uc002bkr.3	10205	3765	3622.43	1329.23	4.81	6.11	48.67
uc010bmz.1	10205	2742	2599.43	0.00	0.00	0.00	0.00
uc010bna.3	10205	3233	3090.43	0.00	0.00	0.00	0.00
uc010uox.1	10205	1053	910.43	0.00	0.00	0.00	0.00
uc010uoy.1	10205	917	774.43	36.89	0.62	0.79	6.32
uc010uoz.1	10205	1190	1047.43	24.52	0.31	0.39	3.10
uc002bks.3	10206	973	830.43	0.00	0.00	0.00	0.00
uc002bkt.2	10206	3951	3808.43	641.98	2.21	2.81	84.22
uc002bku.2	10206	4509	4366.43	137.94	0.41	0.53	15.78
uc002bkv.2	10207	1996	1853.43	127.94	0.91	1.15	7.00
uc002bkw.2	10207	1855	1712.43	781.80	5.99	7.61	46.32
uc002bkx.2	10207	1852	1709.43	497.62	3.82	4.85	29.54
uc010upa.1	10207	1246	1103.43	186.34	2.22	2.81	17.13
uc002bky.1	10208	3528	3385.43	406.68	1.58	2.00	100.00
uc002bkz.3	10209	1046	903.43	109.81	1.59	2.03	80.66
uc002bla.3	10209	1041	898.43	26.19	0.38	0.49	19.34
uc001dej.4	1021	4080	3937.43	16.68	0.06	0.07	2.64
uc001dek.4	1021	4522	4379.43	0.00	0.00	0.00	0.00
uc001del.4	1021	4504	4361.43	152.36	0.46	0.58	21.73
uc001dem.4	1021	5356	5213.43	633.96	1.60	2.03	75.64
uc002blb.2	10210	1424	1281.43	5369.72	54.96	69.82	84.40
uc002blc.2	10210	1560	1417.43	878.22	8.13	10.32	12.48
uc031qtf.1	10210	1462	1319.43	0.00	0.00	0.00	0.00
uc031qtg.1	10210	1366	1223.43	59.67	0.64	0.81	0.98
uc031qth.1	10210	1469	1326.43	0.00	0.00	0.00	0.00
uc031qti.1	10210	1296	1153.43	122.39	1.39	1.77	2.14
uc031qtj.1	10210	1274	1131.43	0.00	0.00	0.00	0.00
uc002bld.3	10211	8191	8048.43	2454.00	4.00	5.08	100.00
uc010upb.2	10211	7981	7838.43	0.00	0.00	0.00	0.00
uc002ble.3	10212	10936	10793.43	27.00	0.03	0.04	100.00
uc010upc.2	10212	5733	5590.43	0.00	0.00	0.00	0.00
uc002blf.3	10213	1339	1196.43	0.00	0.00	0.00	0.00
uc002blg.3	10213	2750	2607.43	0.00	0.00	0.00	0.00
uc010bnb.3	10213	2632	2489.43	0.00	0.00	0.00	0.00
uc010upd.1	10213	1315	1172.43	0.00	0.00	0.00	0.00
uc010upe.2	10213	2134	1991.43	0.00	0.00	0.00	0.00
uc010upf.1	10213	2217	2074.43	0.00	0.00	0.00	0.00
uc010upg.1	10213	2017	1874.43	3.00	0.02	0.03	100.00
uc002blh.3	10214	3931	3788.43	943.99	3.27	4.15	38.85
uc002bli.3	10214	3793	3650.43	123.26	0.44	0.56	5.26
uc002blj.3	10214	3704	3561.43	0.00	0.00	0.00	0.00
uc002blk.3	10214	5202	5059.43	49.66	0.13	0.16	1.53
uc002bll.3	10214	2604	2461.43	79.82	0.43	0.54	5.06
uc010bnc.3	10214	4119	3976.43	128.40	0.42	0.54	5.03
uc010bnd.3	10214	3842	3699.43	0.00	0.00	0.00	0.00
uc021stv.1	10214	3728	3585.43	1017.87	3.72	4.73	44.26
uc002blm.3	10215	260	118.58	29.81	3.30	4.19	100.00
uc002blo.2	10216	2408	2265.43	185.34	1.07	1.36	48.12
uc031qtk.1	10216	612	469.47	41.40	1.16	1.47	51.88
uc002blq.3	10217	31	0.00	0.00	0.00	0.00	0.00
uc010upi.1	10218	558	415.48	55.91	1.77	2.24	100.00
uc010upj.1	10219	801	658.44	0.00	0.00	0.00	100.00
uc001den.3	1022	1247	1104.43	2.00	0.02	0.03	100.00
uc010upk.1	10220	449	306.52	17.82	0.76	0.97	100.00
uc002blr.1	10221	28	0.00	0.00	0.00	0.00	0.00
uc002bls.4	10222	3788	3645.43	130.94	0.47	0.60	1.41
uc002blt.2	10222	5429	5286.43	1177.44	2.92	3.71	8.74
uc002blu.2	10222	13347	13204.43	3266.90	3.25	4.12	9.70
uc002blv.2	10222	13335	13192.43	15864.91	15.77	20.04	47.17
uc002blw.2	10222	8689	8546.43	5211.02	8.00	10.16	23.91
uc002blx.2	10222	8084	7941.43	370.26	0.61	0.78	1.83
uc010bne.1	10222	1501	1358.43	164.09	1.58	2.01	4.74
uc031qtl.1	10222	9146	9003.43	574.70	0.84	1.06	2.50
uc002bly.3	10223	3683	3540.43	864.00	3.20	4.07	100.00
uc021stw.1	10223	1770	1627.43	0.00	0.00	0.00	0.00
uc021stx.1	10224	83	0.00	0.00	0.00	0.00	0.00
uc021sty.1	10225	103	2.20	0.00	0.00	0.00	0.00
uc021stz.1	10226	111	3.84	0.00	0.00	0.00	0.00
uc002blz.1	10227	3493	3350.43	0.00	0.00	0.00	0.00
uc002bma.1	10227	2255	2112.43	0.00	0.00	0.00	0.00
uc002bmb.1	10227	2365	2222.43	0.00	0.00	0.00	0.00
uc031qtm.1	10228	904	761.43	0.00	0.00	0.00	0.00
uc002bmc.1	10229	1786	1643.43	0.00	0.00	0.00	0.00
uc001deo.1	1023	3640	3497.43	0.00	0.00	0.00	0.00
uc001dep.3	1023	6313	6170.43	0.00	0.00	0.00	0.00
uc001deq.3	1023	4081	3938.43	0.00	0.00	0.00	0.00
uc009wbg.3	1023	5486	5343.43	18.00	0.04	0.06	100.00
uc002bmd.3	10230	2606	2463.43	0.00	0.00	0.00	0.00
uc002bme.2	10231	3004	2861.43	0.00	0.00	0.00	0.00
uc002bmf.2	10231	2962	2819.43	0.00	0.00	0.00	0.00
uc002bmg.3	10231	4141	3998.43	0.00	0.00	0.00	0.00
uc002bmh.2	10231	2658	2515.43	0.00	0.00	0.00	0.00
uc010bnh.1	10231	2324	2181.43	0.00	0.00	0.00	0.00
uc010bni.2	10231	2288	2145.43	0.00	0.00	0.00	0.00
uc010upl.1	10231	2287	2144.43	0.00	0.00	0.00	0.00
uc021sua.1	10231	2938	2795.43	0.00	0.00	0.00	0.00
uc021sub.1	10232	2663	2520.43	0.00	0.00	0.00	0.00
uc002bmi.1	10233	5587	5444.43	219.17	0.53	0.67	1.82
uc002bmj.2	10233	1020	877.43	1901.86	28.43	36.12	98.18
uc002bml.3	10234	1501	1358.43	1840.55	17.77	22.58	64.41
uc002bmm.3	10234	1402	1259.43	0.00	0.00	0.00	0.00
uc002bmn.3	10234	1498	1355.43	911.06	8.82	11.20	31.95
uc010bnj.3	10234	2622	2479.43	189.40	1.00	1.27	3.63
uc002bmo.1	10235	3416	3273.43	34.64	0.14	0.18	100.00
uc002bmp.4	10236	2298	2155.43	0.00	0.00	0.00	0.00
uc002bmq.2	10236	2343	2200.43	121.10	0.72	0.92	38.66
uc002bmr.2	10236	2273	2130.43	162.89	1.00	1.27	53.71
uc010bnk.2	10236	2078	1935.43	21.00	0.14	0.18	7.62
uc002bms.1	10237	1835	1692.43	4.00	0.03	0.04	100.00
uc021suc.1	10238	91	0.00	0.00	0.00	0.00	0.00
uc010upm.2	10239	110	3.59	0.00	0.00	0.00	0.00
uc009wbh.2	1024	996	853.43	0.00	0.00	0.00	0.00
uc021sud.1	10240	78	0.00	0.00	0.00	0.00	0.00
uc002bmt.2	10241	3134	2991.43	19743.26	86.57	109.97	95.91
uc010bnl.2	10241	1283	1140.43	320.74	3.69	4.69	4.09
uc010bnm.1	10241	2152	2009.43	0.00	0.00	0.00	0.00
uc002bmu.1	10242	2338	2195.43	0.00	0.00	0.00	0.00
uc002bmv.1	10242	974	831.43	5447.24	85.94	109.16	98.54
uc010upn.1	10242	2695	2552.43	247.05	1.27	1.61	1.46
uc002bmx.3	10243	4193	4050.43	3.56	0.01	0.01	88.06
uc002bna.2	10243	8668	8525.43	0.00	0.00	0.00	0.00
uc010upo.1	10243	8840	8697.43	0.00	0.00	0.00	0.00
uc010upp.1	10243	8543	8400.43	1.00	0.00	0.00	11.94
uc002bnb.1	10244	114	4.64	0.00	0.00	0.00	0.00
uc002bnc.3	10245	1893	1750.43	13.78	0.10	0.13	87.81
uc002bnd.3	10245	2032	1889.43	0.00	0.00	0.00	0.00
uc002bne.3	10245	3086	2943.43	3.22	0.01	0.02	12.19
uc002bnf.4	10246	1900	1757.43	26.00	0.19	0.25	100.00
uc002bng.4	10246	2005	1862.43	0.00	0.00	0.00	0.00
uc002bnh.4	10246	1849	1706.43	0.00	0.00	0.00	0.00
uc010bnn.3	10246	2042	1899.43	0.00	0.00	0.00	0.00
uc010bno.3	10246	1084	941.43	0.00	0.00	0.00	0.00
uc010upq.2	10246	1857	1714.43	0.00	0.00	0.00	0.00
uc002bnj.2	10247	9159	9016.43	39.64	0.06	0.07	1.19
uc002bnk.2	10247	8761	8618.43	3017.06	4.59	5.83	94.41
uc010ups.1	10247	707	564.45	9.22	0.21	0.27	4.40
uc002bnl.3	10248	1752	1609.43	0.00	0.00	0.00	0.00
uc002bnm.1	10249	4569	4426.43	41.24	0.12	0.16	0.89
uc002bnn.1	10249	4381	4238.43	45.92	0.14	0.18	1.04
uc002bno.3	10249	1065	922.43	111.87	1.59	2.02	11.64
uc002bnp.1	10249	3973	3830.43	0.00	0.00	0.00	0.00
uc002bnq.1	10249	4673	4530.43	227.74	0.66	0.84	4.83
uc010bnp.1	10249	4749	4606.43	3914.56	11.15	14.16	81.59
uc001der.2	1025	2958	2815.43	1447.00	6.74	8.56	100.00
uc002bnr.4	10250	4452	4309.43	4360.08	13.27	16.86	45.55
uc002bns.4	10250	4464	4321.43	5226.06	15.86	20.15	54.45
uc021sue.1	10251	73	0.00	0.00	0.00	0.00	0.00
uc002bnu.3	10252	90	0.00	0.00	0.00	0.00	0.00
uc002bnv.2	10252	4113	3970.43	0.00	0.00	0.00	0.00
uc002bnw.2	10252	4198	4055.43	0.00	0.00	0.00	0.00
uc021suf.1	10252	2315	2172.43	0.00	0.00	0.00	0.00
uc002bnz.2	10253	1952	1809.43	0.00	0.00	0.00	0.00
uc002boa.2	10253	1850	1707.43	0.00	0.00	0.00	0.00
uc010bnq.1	10253	1367	1224.43	0.00	0.00	0.00	0.00
uc002bob.3	10254	1470	1327.43	0.00	0.00	0.00	0.00
uc002boc.3	10254	1434	1291.43	0.00	0.00	0.00	0.00
uc002bod.3	10254	1354	1211.43	0.00	0.00	0.00	0.00
uc010upt.2	10254	1183	1040.43	0.00	0.00	0.00	0.00
uc010upu.2	10254	2352	2209.43	0.00	0.00	0.00	0.00
uc002boe.3	10255	6688	6545.43	728.17	1.46	1.85	79.44
uc021sug.1	10255	6666	6523.43	187.83	0.38	0.48	20.56
uc002bof.2	10256	4575	4432.43	0.00	0.00	0.00	0.00
uc002bog.2	10256	1623	1480.43	0.00	0.00	0.00	0.00
uc010upw.1	10256	3035	2892.43	24.00	0.11	0.14	100.00
uc002boh.2	10257	2979	2836.43	0.00	0.00	0.00	0.00
uc010upx.1	10257	2908	2765.43	0.00	0.00	0.00	0.00
uc002boi.4	10258	2742	2599.43	0.00	0.00	0.00	0.00
uc010upy.3	10258	2626	2483.43	0.00	0.00	0.00	0.00
uc031qtn.1	10258	2649	2506.43	5.00	0.03	0.03	100.00
uc002boj.3	10259	2445	2302.43	0.00	0.00	0.00	0.00
uc002bok.4	10259	1932	1789.43	2.56	0.02	0.02	100.00
uc010bnr.3	10259	2325	2182.43	0.00	0.00	0.00	0.00
uc010upz.2	10259	1814	1671.43	0.00	0.00	0.00	0.00
uc001des.3	1026	2811	2668.43	1954.97	9.61	12.21	23.94
uc001det.3	1026	2805	2662.43	2162.02	10.65	13.53	26.54
uc001deu.2	1026	1453	1310.43	1479.74	14.81	18.81	36.90
uc001dev.3	1026	4029	3886.43	910.60	3.07	3.90	7.66
uc009wbi.3	1026	1283	1140.43	134.15	1.54	1.96	3.84
uc009wbj.1	1026	1192	1049.43	23.91	0.30	0.38	0.74
uc010oqo.1	1026	1254	1111.43	12.62	0.15	0.19	0.37
uc002bol.3	10260	1184	1041.43	88.00	1.11	1.41	100.00
uc002bon.3	10261	1614	1471.43	0.00	0.00	0.00	0.00
uc010uqa.2	10261	856	713.44	0.00	0.00	0.00	0.00
uc002bop.4	10262	3740	3597.43	0.00	0.00	0.00	0.00
uc002boq.4	10263	5934	5791.43	2871.02	6.50	8.26	87.92
uc002bor.4	10263	5930	5787.43	172.61	0.39	0.50	5.29
uc002bos.4	10263	6256	6113.43	0.00	0.00	0.00	0.00
uc002bot.1	10263	2420	2277.43	0.00	0.00	0.00	0.00
uc002bou.2	10263	2128	1985.43	0.00	0.00	0.00	0.00
uc010bns.3	10263	6053	5910.43	226.19	0.50	0.64	6.79
uc031qto.1	10264	85	0.00	0.00	0.00	0.00	0.00
uc002bov.2	10265	4506	4363.43	2677.00	8.05	10.22	100.00
uc002bow.3	10266	2023	1880.43	112.00	0.78	0.99	100.00
uc002box.3	10267	1740	1597.43	6097.82	50.07	63.60	85.28
uc010uqb.2	10267	1650	1507.43	965.94	8.40	10.68	14.32
uc010uqc.2	10267	1473	1330.43	24.23	0.24	0.30	0.41
uc002boy.3	10268	3814	3671.43	833.52	2.98	3.78	88.90
uc002boz.3	10268	3780	3637.43	54.08	0.20	0.25	5.82
uc002bpa.3	10268	3732	3589.43	48.40	0.18	0.22	5.28
uc010uqd.2	10268	3808	3665.43	0.00	0.00	0.00	0.00
uc031qtq.1	10269	1001	858.43	42.29	0.65	0.82	100.00
uc031qtr.1	10269	867	724.44	0.00	0.00	0.00	0.00
uc001dex.4	1027	5682	5539.43	1843.43	4.36	5.54	68.91
uc001dey.4	1027	1914	1771.43	258.80	1.92	2.43	30.25
uc009wbk.3	1027	5562	5419.43	21.78	0.05	0.07	0.83
uc002bpb.4	10270	995	852.43	1061.27	16.33	20.74	93.12
uc031qtp.1	10270	1104	961.43	88.44	1.21	1.53	6.88
uc002bpc.3	10271	1351	1208.43	115.00	1.25	1.59	100.00
uc021suh.1	10271	1158	1015.43	0.00	0.00	0.00	0.00
uc002bpd.1	10272	1793	1650.43	10.10	0.08	0.10	52.67
uc002bpe.1	10272	3865	3722.43	20.46	0.07	0.09	47.33
uc002bpf.1	10273	1367	1224.43	1516.11	16.24	20.63	49.87
uc002bpg.1	10273	1760	1617.43	2013.33	16.33	20.74	50.13
uc021sui.1	10274	29	0.00	0.00	0.00	0.00	0.00
uc002bph.1	10275	29	0.00	0.00	0.00	0.00	0.00
uc002bpi.1	10276	29	0.00	0.00	0.00	0.00	0.00
uc002bpj.1	10277	42	0.00	0.00	0.00	0.00	0.00
uc010uqf.2	10278	1885	1742.43	0.00	0.00	0.00	0.00
uc002bpk.4	10279	1855	1712.43	47.00	0.36	0.46	100.00
uc001dfa.3	1028	915	772.43	58.65	1.00	1.27	42.25
uc001dfb.3	1028	814	671.44	6.88	0.13	0.17	5.70
uc001dfc.3	1028	818	675.44	52.27	1.02	1.29	43.06
uc010oqp.2	1028	850	707.44	11.44	0.21	0.27	8.99
uc002bpl.1	10280	7219	7076.43	11288.00	20.92	26.58	100.00
uc010uqg.1	10280	2975	2832.43	0.00	0.00	0.00	0.00
uc002bpn.4	10281	1503	1360.43	149.60	1.44	1.83	21.30
uc002bpo.4	10281	5264	5121.43	658.19	1.69	2.14	24.90
uc002bpp.4	10281	5267	5124.43	1423.21	3.64	4.63	53.80
uc002bpq.3	10282	1282	1139.43	62.00	0.71	0.91	100.00
uc002bpr.3	10283	4528	4385.43	2834.43	8.48	10.77	95.52
uc010bnx.3	10283	4135	3992.43	0.00	0.00	0.00	0.00
uc010uqh.2	10283	4638	4495.43	123.23	0.36	0.46	4.05
uc010uqi.2	10283	4694	4551.43	13.35	0.04	0.05	0.43
uc002bpu.1	10284	4180	4037.43	2017.00	6.55	8.32	100.00
uc002bpv.3	10285	2783	2640.43	0.00	0.00	0.00	0.00
uc002bpx.3	10285	2477	2334.43	0.00	0.00	0.00	0.00
uc002bpy.3	10285	2513	2370.43	15.00	0.08	0.11	100.00
uc010bny.3	10285	2273	2130.43	0.00	0.00	0.00	0.00
uc010uqj.2	10285	2422	2279.43	0.00	0.00	0.00	0.00
uc010uqk.2	10285	2752	2609.43	0.00	0.00	0.00	0.00
uc002bqc.3	10286	6279	6136.43	4449.76	9.51	12.08	51.22
uc010bnz.2	10286	3646	3503.43	2131.93	7.98	10.14	42.98
uc010boa.3	10286	2469	2326.43	153.67	0.87	1.10	4.67
uc010uql.2	10286	5290	5147.43	0.00	0.00	0.00	0.00
uc010uqm.2	10286	5039	4896.43	20.73	0.06	0.07	0.30
uc010uqn.1	10286	1583	1440.43	17.09	0.16	0.20	0.84
uc002bqd.3	10287	4035	3892.43	429.08	1.45	1.84	7.27
uc002bqg.3	10287	3585	3442.43	3987.84	15.19	19.30	76.36
uc010uqo.1	10287	1525	1382.43	102.85	0.98	1.24	4.90
uc010uqp.1	10287	1344	1201.43	27.44	0.30	0.38	1.51
uc010uqq.1	10287	1508	1365.43	0.00	0.00	0.00	0.00
uc021suj.1	10287	1478	1335.43	201.79	1.98	2.52	9.96
uc002bqe.4	10288	1064	921.43	965.00	13.74	17.45	100.00
uc002bqj.3	10289	2774	2631.43	266.22	1.33	1.69	14.80
uc002bqk.3	10289	2690	2547.43	1259.76	6.49	8.24	72.35
uc010bob.4	10289	2219	2076.43	0.00	0.00	0.00	0.00
uc021suk.1	10289	1692	1549.43	136.03	1.15	1.46	12.85
uc001dfd.3	1029	2140	1997.43	210.24	1.38	1.75	87.22
uc001dfe.3	1029	2008	1865.43	3.79	0.03	0.03	1.68
uc009wbl.2	1029	1133	990.43	0.00	0.00	0.00	0.00
